orderId,couponUsed
276162,1
276168,1
276217,1
276232,1
276248,1
276260,1
276279,1
276284,1
276285,1
276308,1
276318,1
276320,1
276338,1
276363,1
276387,1
276397,1
276402,1
276408,1
276439,1
276451,1
276454,1
276460,1
276482,1
276505,1
276506,1
276509,1
276513,1
276514,1
276515,1
276516,1
276542,1
276557,1
276569,1
276597,1
276598,1
276606,1
276627,1
276634,1
276643,1
276645,1
276650,1
276658,1
276659,1
283310,1
274213,1
274344,1
275042,1
276143,1
277710,1
282895,1
275096,1
275099,1
275100,1
275102,1
275106,1
275121,1
275123,1
275124,1
275127,1
275140,1
275151,1
275153,1
275177,1
275202,1
275234,1
275280,1
275289,1
275522,1
275543,1
275547,1
276174,1
276607,1
277146,1
277757,1
279369,1
280478,1
280975,1
281420,1
282118,1
289855,1
290231,1
290327,1
301584,1
310553,1
313210,1
278507,1
278512,1
278517,1
278518,1
278521,1
278528,1
278530,1
278539,1
278544,1
278546,1
278547,1
278549,1
278552,1
278555,1
278558,1
278559,1
278560,1
278565,1
278567,1
278568,1
278569,1
278572,1
278578,1
278579,1
278583,1
278586,1
278587,1
278592,1
278594,1
278595,1
278597,1
278600,1
278605,1
278614,1
278620,1
278624,1
278625,1
278630,1
278631,1
278632,1
278634,1
278635,1
278638,1
278639,1
278641,1
278643,1
278645,1
278647,1
278650,1
278651,1
278654,1
278655,1
278658,1
278661,1
278663,1
278665,1
278666,1
278668,1
278672,1
278675,1
278678,1
278680,1
278681,1
278682,1
278684,1
278686,1
278689,1
278690,1
278691,1
278692,1
278694,1
278696,1
278701,1
278703,1
278704,1
278705,1
278709,1
278710,1
278711,1
278715,1
278718,1
278719,1
278722,1
278728,1
278729,1
278730,1
278731,1
278734,1
278735,1
278736,1
278737,1
278738,1
278739,1
278741,1
278742,1
278743,1
278745,1
278747,1
278748,1
278752,1
278759,1
278760,1
278761,1
278764,1
278765,1
278766,1
278768,1
278770,1
278773,1
278775,1
278781,1
278784,1
278789,1
278791,1
278793,1
278795,1
278796,1
278797,1
278799,1
278800,1
278804,1
278805,1
278806,1
278810,1
278813,1
278814,1
278815,1
278816,1
278818,1
278820,1
278822,1
278825,1
278827,1
278829,1
278831,1
278838,1
278839,1
278840,1
278850,1
278851,1
278852,1
278853,1
278860,1
278861,1
278862,1
278865,1
278866,1
278867,1
278871,1
278872,1
278874,1
278878,1
278882,1
278883,1
278885,1
278887,1
278899,1
278906,1
278913,1
278915,1
278919,1
278920,1
278922,1
278925,1
278926,1
278927,1
278928,1
278929,1
278930,1
278933,1
278934,1
278936,1
278939,1
278942,1
278945,1
278946,1
278948,1
278953,1
278954,1
278955,1
278957,1
278959,1
278960,1
278961,1
278962,1
278965,1
278967,1
278968,1
278969,1
278972,1
278974,1
278976,1
278977,1
278980,1
278981,1
278984,1
278987,1
278988,1
278990,1
278992,1
278994,1
278995,1
278997,1
278999,1
279000,1
279007,1
279011,1
279012,1
279014,1
279016,1
279018,1
279019,1
279024,1
279026,1
279028,1
279031,1
279032,1
279033,1
279037,1
279041,1
279044,1
279045,1
279048,1
279049,1
279051,1
279052,1
279053,1
279056,1
279059,1
279064,1
279066,1
279068,1
279069,1
279070,1
279071,1
279072,1
279073,1
279074,1
279075,1
279076,1
279079,1
279082,1
279083,1
279084,1
279085,1
279088,1
279093,1
279096,1
279097,1
279100,1
279101,1
279103,1
279105,1
279107,1
279108,1
279109,1
279112,1
279114,1
279116,1
279119,1
279121,1
279123,1
279126,1
279129,1
279130,1
279133,1
279134,1
279137,1
279140,1
279142,1
279144,1
279146,1
279148,1
279149,1
279154,1
279155,1
279156,1
279161,1
279162,1
279163,1
279165,1
279166,1
279172,1
279178,1
279180,1
279181,1
279183,1
279187,1
279188,1
279189,1
279190,1
279192,1
279193,1
279194,1
279195,1
279196,1
279197,1
279199,1
279200,1
279202,1
279204,1
279206,1
279207,1
279209,1
279213,1
279214,1
279215,1
279218,1
279220,1
279221,1
279226,1
279230,1
279231,1
279236,1
279237,1
279241,1
279242,1
279244,1
279254,1
279257,1
279258,1
279264,1
279266,1
279268,1
279269,1
279270,1
279275,1
279279,1
279281,1
279283,1
279285,1
279287,1
279294,1
279299,1
279303,1
279304,1
279305,1
279307,1
279309,1
279312,1
279316,1
279318,1
279319,1
279321,1
279322,1
279324,1
279325,1
279327,1
279328,1
279330,1
279333,1
279334,1
279336,1
279337,1
279340,1
279344,1
279345,1
279346,1
279348,1
279350,1
279351,1
279352,1
279356,1
279357,1
279359,1
279363,1
279364,1
279365,1
279368,1
279371,1
279372,1
279375,1
279376,1
279379,1
279382,1
279384,1
279385,1
279386,1
279388,1
279389,1
279390,1
279391,1
279392,1
279393,1
279395,1
279398,1
279400,1
279403,1
279411,1
279413,1
279428,1
279430,1
279433,1
279434,1
279436,1
279437,1
279438,1
279441,1
279442,1
279443,1
279444,1
279446,1
279448,1
279452,1
279456,1
279457,1
279458,1
279461,1
279463,1
279465,1
279467,1
279468,1
279469,1
279475,1
279476,1
279477,1
279479,1
279482,1
279483,1
279486,1
279487,1
279491,1
279494,1
279499,1
279500,1
279503,1
279506,1
279509,1
279510,1
279511,1
279512,1
279515,1
279516,1
279520,1
279521,1
279523,1
279524,1
279527,1
279529,1
279530,1
279532,1
279534,1
279539,1
279542,1
279546,1
279547,1
279548,1
279553,1
279555,1
279556,1
279557,1
279562,1
279563,1
279564,1
279565,1
279569,1
279572,1
279575,1
279581,1
279582,1
279585,1
279589,1
279594,1
279596,1
279597,1
279598,1
279602,1
279603,1
279604,1
279605,1
279611,1
279612,1
279613,1
279615,1
279616,1
279620,1
279622,1
279625,1
279633,1
279634,1
279636,1
279638,1
279640,1
279643,1
279648,1
279649,1
279651,1
279653,1
279658,1
279659,1
279661,1
279663,1
279666,1
279667,1
279668,1
279670,1
279671,1
279674,1
279675,1
279679,1
279686,1
279689,1
279694,1
279696,1
279698,1
279700,1
279703,1
279706,1
279707,1
279708,1
279709,1
279710,1
279711,1
279712,1
279713,1
279716,1
279718,1
279719,1
279720,1
279724,1
279726,1
279728,1
279734,1
279735,1
279737,1
279738,1
279741,1
279742,1
279743,1
279745,1
279746,1
279750,1
279751,1
279752,1
279754,1
279755,1
279756,1
279758,1
279759,1
279763,1
279766,1
279767,1
279768,1
279770,1
279771,1
279775,1
279776,1
279780,1
279782,1
279783,1
279786,1
279787,1
279789,1
279791,1
279792,1
279793,1
279796,1
279798,1
279799,1
279800,1
279801,1
279804,1
279805,1
279807,1
279808,1
279810,1
279811,1
279813,1
279816,1
279817,1
279818,1
279820,1
279821,1
279822,1
279824,1
279825,1
279826,1
279832,1
279833,1
279834,1
279836,1
279837,1
279840,1
279841,1
279843,1
279844,1
279846,1
279847,1
279848,1
279850,1
279852,1
279855,1
279860,1
279863,1
279865,1
279867,1
279868,1
279869,1
279870,1
279871,1
279872,1
279873,1
279878,1
279883,1
279884,1
279885,1
279888,1
279891,1
279895,1
279896,1
279898,1
279900,1
279906,1
279909,1
279910,1
279913,1
279914,1
279915,1
279916,1
279920,1
279925,1
279931,1
279933,1
279936,1
279938,1
279939,1
279940,1
279941,1
279944,1
279956,1
279957,1
279958,1
279959,1
279962,1
279966,1
279971,1
279973,1
279979,1
279983,1
279987,1
279992,1
279995,1
279996,1
280005,1
280014,1
280017,1
280021,1
280023,1
280024,1
280030,1
280031,1
280032,1
280034,1
280035,1
280036,1
280037,1
280040,1
280042,1
280043,1
280045,1
280047,1
280051,1
280056,1
280057,1
280058,1
280060,1
280061,1
280066,1
280070,1
280073,1
280076,1
280078,1
280082,1
280084,1
280088,1
280089,1
280094,1
280099,1
280109,1
280114,1
280119,1
280122,1
280123,1
280125,1
280127,1
280131,1
280133,1
280135,1
280136,1
280145,1
280156,1
280160,1
280162,1
280166,1
280168,1
280172,1
280177,1
280181,1
280182,1
280184,1
280185,1
280190,1
280199,1
280200,1
280201,1
280203,1
280206,1
280207,1
280208,1
280212,1
280223,1
280225,1
280230,1
280231,1
280234,1
280237,1
280239,1
280241,1
280242,1
280245,1
280246,1
280247,1
280251,1
280258,1
280264,1
280265,1
280266,1
280268,1
280269,1
280270,1
280273,1
280274,1
280278,1
280282,1
280284,1
280285,1
280287,1
280289,1
280305,1
280306,1
280307,1
280309,1
280311,1
280314,1
280316,1
280317,1
280323,1
280324,1
280331,1
280346,1
280347,1
280354,1
280356,1
280359,1
280361,1
280363,1
280366,1
280367,1
280368,1
280369,1
280371,1
280374,1
280380,1
280383,1
280386,1
280392,1
280394,1
280395,1
280399,1
280402,1
280403,1
280414,1
280415,1
280420,1
280421,1
280422,1
280430,1
280431,1
280433,1
280438,1
280439,1
280440,1
280442,1
280443,1
280446,1
280447,1
280449,1
280450,1
280456,1
280459,1
280466,1
280467,1
280476,1
280479,1
280480,1
280481,1
280483,1
280487,1
280488,1
280493,1
280494,1
280495,1
280496,1
280497,1
280498,1
280500,1
280504,1
280506,1
280507,1
280508,1
280509,1
280510,1
280513,1
280516,1
280520,1
280526,1
280529,1
280530,1
280535,1
280538,1
280539,1
280542,1
280545,1
280549,1
280553,1
280560,1
280566,1
280568,1
280571,1
280576,1
280577,1
280578,1
280587,1
280589,1
280591,1
280599,1
280609,1
280612,1
280615,1
280616,1
280618,1
280620,1
280621,1
280629,1
280633,1
280635,1
280637,1
280640,1
280642,1
280644,1
280648,1
280652,1
280655,1
280657,1
280660,1
280661,1
280664,1
280666,1
280668,1
280672,1
280679,1
280681,1
280683,1
280684,1
280685,1
280687,1
280690,1
280696,1
280698,1
280700,1
280703,1
280705,1
280710,1
280711,1
280712,1
280713,1
280718,1
280720,1
280724,1
280725,1
280726,1
280730,1
280731,1
280732,1
280735,1
280736,1
280741,1
280742,1
280743,1
280745,1
280752,1
280754,1
280763,1
280764,1
280766,1
280767,1
280768,1
280770,1
280771,1
280772,1
280773,1
280776,1
280779,1
280787,1
280788,1
280790,1
280794,1
280796,1
280804,1
280805,1
280806,1
280807,1
280810,1
280812,1
280814,1
280815,1
280816,1
280822,1
280825,1
280826,1
280828,1
280830,1
280831,1
280832,1
280833,1
280836,1
280837,1
280838,1
280841,1
280844,1
280851,1
280852,1
280854,1
280855,1
280856,1
280859,1
280862,1
280866,1
280867,1
280873,1
280874,1
280878,1
280880,1
280881,1
280887,1
280890,1
280891,1
280892,1
280893,1
280904,1
280908,1
280910,1
280911,1
280912,1
280917,1
280922,1
280925,1
280927,1
280928,1
280932,1
280935,1
280937,1
280939,1
280943,1
280947,1
280957,1
280958,1
280960,1
280967,1
280971,1
280973,1
280976,1
280982,1
280985,1
280986,1
280987,1
280990,1
280993,1
280994,1
280998,1
281000,1
281001,1
281002,1
281003,1
281007,1
281009,1
281011,1
281012,1
281013,1
281014,1
281019,1
281020,1
281022,1
281024,1
281026,1
281030,1
281032,1
281036,1
281040,1
281041,1
281042,1
281043,1
281047,1
281048,1
281050,1
281051,1
281053,1
281057,1
281059,1
281061,1
281062,1
281064,1
281065,1
281067,1
281069,1
281070,1
281074,1
281075,1
281078,1
281081,1
281083,1
281088,1
281090,1
281092,1
281094,1
281095,1
281096,1
281099,1
281102,1
281105,1
281110,1
281111,1
281115,1
281117,1
281120,1
281121,1
281125,1
281129,1
281138,1
281139,1
281142,1
281144,1
281146,1
281150,1
281151,1
281167,1
281168,1
281171,1
281172,1
281176,1
281179,1
281190,1
281192,1
281193,1
281195,1
281196,1
281200,1
281206,1
281207,1
281210,1
281211,1
281212,1
281214,1
281216,1
281222,1
281226,1
281235,1
281236,1
281237,1
281241,1
281251,1
281254,1
281258,1
281262,1
281266,1
281267,1
281268,1
281270,1
281271,1
281273,1
281275,1
281277,1
281279,1
281285,1
281286,1
281290,1
281294,1
281295,1
281301,1
281308,1
281319,1
281321,1
281325,1
281326,1
281336,1
281337,1
281339,1
281341,1
281342,1
281344,1
281346,1
281347,1
281350,1
281352,1
281354,1
281357,1
281358,1
281360,1
281361,1
281362,1
281366,1
281367,1
281369,1
281370,1
281373,1
281374,1
281375,1
281376,1
281381,1
281382,1
281383,1
281386,1
281388,1
281391,1
281392,1
281396,1
281397,1
281405,1
281410,1
281412,1
281417,1
281418,1
281427,1
281433,1
281435,1
281436,1
281440,1
281441,1
281442,1
281445,1
281447,1
281448,1
281453,1
281455,1
281457,1
281463,1
281467,1
281469,1
281471,1
281475,1
281477,1
281480,1
281488,1
281489,1
281490,1
281495,1
281497,1
281501,1
281503,1
281508,1
281509,1
281510,1
281515,1
281518,1
281519,1
281533,1
281536,1
281540,1
281543,1
281544,1
281545,1
281547,1
281549,1
281550,1
281551,1
281553,1
281555,1
281559,1
281563,1
281564,1
281568,1
281569,1
281574,1
281577,1
281578,1
281579,1
281580,1
281581,1
281582,1
281583,1
281585,1
281590,1
281591,1
281592,1
281593,1
281594,1
281597,1
281600,1
281605,1
281606,1
281608,1
281609,1
281613,1
281618,1
281620,1
281621,1
281622,1
281625,1
281627,1
281628,1
281630,1
281633,1
281636,1
281637,1
281639,1
281643,1
281644,1
281645,1
281647,1
281650,1
281653,1
281654,1
281655,1
281658,1
281659,1
281667,1
281668,1
281671,1
281674,1
281683,1
281684,1
281686,1
281689,1
281691,1
281693,1
281695,1
281702,1
281703,1
281704,1
281707,1
281709,1
281713,1
281714,1
281715,1
281722,1
281723,1
281724,1
281728,1
281729,1
281731,1
281737,1
281738,1
281747,1
281749,1
281751,1
281752,1
281753,1
281761,1
281762,1
281763,1
281764,1
281765,1
281767,1
281768,1
281769,1
281771,1
281775,1
281779,1
281783,1
281784,1
281791,1
281792,1
281796,1
281798,1
281800,1
281803,1
281804,1
281809,1
281813,1
281816,1
281822,1
281826,1
281827,1
281828,1
281830,1
281836,1
281837,1
281838,1
281840,1
281843,1
281845,1
281852,1
281857,1
281858,1
281863,1
281865,1
281866,1
281871,1
281877,1
281878,1
281879,1
281881,1
281884,1
281885,1
281887,1
281889,1
281893,1
281898,1
281900,1
281901,1
281905,1
281913,1
281918,1
281921,1
281923,1
281925,1
281929,1
281930,1
281931,1
281934,1
281935,1
281936,1
281938,1
281939,1
281946,1
281950,1
281951,1
281954,1
281960,1
281961,1
281970,1
281971,1
281974,1
281997,1
281998,1
281999,1
282004,1
282006,1
282007,1
282010,1
282012,1
282013,1
282018,1
282019,1
282020,1
282023,1
282025,1
282027,1
282032,1
282035,1
282036,1
282037,1
282040,1
282041,1
282043,1
282047,1
282048,1
282050,1
282051,1
282052,1
282061,1
282063,1
282065,1
282066,1
282069,1
282075,1
282076,1
282080,1
282083,1
282092,1
282095,1
282098,1
282099,1
282102,1
282103,1
282110,1
282113,1
282116,1
282119,1
282125,1
282126,1
282128,1
282140,1
282144,1
282146,1
282149,1
282151,1
282156,1
282157,1
282161,1
282164,1
282167,1
282169,1
282176,1
282177,1
282178,1
282180,1
282183,1
282184,1
282185,1
282186,1
282187,1
282189,1
282190,1
282191,1
282192,1
282193,1
282194,1
282201,1
282204,1
282205,1
282211,1
282213,1
282226,1
282235,1
282239,1
282240,1
282246,1
282249,1
282257,1
282260,1
282261,1
282262,1
282263,1
282266,1
282268,1
282269,1
282270,1
282275,1
282277,1
282279,1
282282,1
282283,1
282284,1
282285,1
282287,1
282288,1
282289,1
282291,1
282292,1
282295,1
282296,1
282298,1
282299,1
282300,1
282305,1
282307,1
282308,1
282313,1
282317,1
282318,1
282319,1
282321,1
282322,1
282326,1
282327,1
282330,1
282331,1
282332,1
282337,1
282338,1
282340,1
282341,1
282343,1
282344,1
282345,1
282350,1
282352,1
282355,1
282357,1
282358,1
282368,1
282370,1
282371,1
282376,1
282377,1
282380,1
282386,1
282390,1
282392,1
282395,1
282398,1
282399,1
282401,1
282405,1
282412,1
282413,1
282415,1
282418,1
282422,1
282424,1
282425,1
282428,1
282430,1
282432,1
282434,1
282438,1
282439,1
282442,1
282448,1
282451,1
282457,1
282459,1
282461,1
282466,1
282467,1
282469,1
282471,1
282474,1
282479,1
282482,1
282483,1
282484,1
282489,1
282494,1
282508,1
282509,1
282513,1
282514,1
282515,1
282519,1
282527,1
282528,1
282529,1
282532,1
282551,1
282555,1
282557,1
282559,1
282560,1
282561,1
282564,1
282567,1
282572,1
282573,1
282574,1
282576,1
282578,1
282580,1
282581,1
282591,1
282594,1
282595,1
282597,1
282599,1
282605,1
282607,1
282608,1
282613,1
282619,1
282620,1
282622,1
282624,1
282632,1
282636,1
282639,1
282643,1
282645,1
282649,1
282650,1
282653,1
282656,1
282657,1
282658,1
282661,1
282663,1
282665,1
282667,1
282675,1
282676,1
282681,1
282683,1
282684,1
282685,1
282686,1
282696,1
282697,1
282703,1
282705,1
282706,1
282707,1
282708,1
282710,1
282716,1
282717,1
282718,1
282729,1
282730,1
282736,1
282738,1
282739,1
282742,1
282745,1
282747,1
282751,1
282753,1
282756,1
282757,1
282759,1
282760,1
282766,1
282770,1
282773,1
282776,1
282777,1
282781,1
282782,1
282783,1
282791,1
282792,1
282793,1
282794,1
282797,1
282799,1
282802,1
282809,1
282812,1
282813,1
282814,1
282816,1
282817,1
282820,1
282825,1
282839,1
282845,1
282850,1
282851,1
282856,1
282861,1
282862,1
282865,1
282866,1
282871,1
282873,1
282876,1
282877,1
282878,1
282883,1
282887,1
282889,1
282892,1
282894,1
282897,1
282898,1
282899,1
282902,1
282903,1
282904,1
282905,1
282914,1
282915,1
282918,1
282920,1
282921,1
282925,1
282935,1
282938,1
282940,1
282944,1
282949,1
282950,1
282953,1
282957,1
282958,1
282962,1
282968,1
282969,1
282973,1
282974,1
282975,1
282977,1
282982,1
282992,1
282994,1
282999,1
283004,1
283005,1
283007,1
283009,1
283010,1
283011,1
283018,1
283020,1
283025,1
283032,1
283034,1
283036,1
283037,1
283038,1
283040,1
283045,1
283046,1
283049,1
283052,1
283054,1
283056,1
283057,1
283060,1
283061,1
283069,1
283070,1
283079,1
283084,1
283086,1
283095,1
283096,1
283101,1
283104,1
283107,1
283111,1
283114,1
283115,1
283117,1
283118,1
283124,1
283125,1
283128,1
283132,1
283135,1
283136,1
283137,1
283139,1
283142,1
283143,1
283144,1
283148,1
283150,1
283151,1
283153,1
283154,1
283156,1
283159,1
283161,1
283164,1
283169,1
283170,1
283173,1
283175,1
283176,1
283180,1
283182,1
283184,1
283191,1
283192,1
283197,1
283198,1
283200,1
283201,1
283203,1
283207,1
283211,1
283212,1
283214,1
283215,1
283219,1
283221,1
283224,1
283225,1
283226,1
283228,1
283231,1
283232,1
283236,1
283238,1
283239,1
283241,1
283245,1
283250,1
283254,1
283256,1
283259,1
283261,1
283265,1
283267,1
283268,1
283270,1
283274,1
283278,1
283280,1
283284,1
283288,1
283293,1
283296,1
283302,1
283303,1
283304,1
283313,1
283319,1
283320,1
283321,1
283323,1
283325,1
283326,1
283327,1
283329,1
283330,1
283331,1
283332,1
283347,1
283348,1
283349,1
283353,1
283354,1
283355,1
283370,1
283372,1
283378,1
283379,1
283385,1
283387,1
283389,1
283390,1
283393,1
283395,1
283396,1
283398,1
283401,1
283402,1
283403,1
283404,1
283407,1
283408,1
283410,1
283412,1
283416,1
283418,1
283423,1
283427,1
283430,1
283433,1
283439,1
283448,1
283449,1
283453,1
283454,1
283455,1
283458,1
283460,1
283465,1
283468,1
283469,1
283470,1
283475,1
283476,1
283477,1
283478,1
283479,1
283481,1
283482,1
283483,1
283485,1
283487,1
283488,1
283494,1
283495,1
283498,1
283500,1
283505,1
283507,1
283511,1
283512,1
283513,1
283514,1
283515,1
283518,1
283521,1
283525,1
283531,1
283532,1
283536,1
283538,1
283541,1
283545,1
283547,1
283550,1
283557,1
283558,1
283561,1
283566,1
283571,1
283574,1
283578,1
283579,1
283581,1
283582,1
283583,1
283585,1
283586,1
283587,1
283588,1
283590,1
283591,1
283592,1
283596,1
283602,1
283603,1
283607,1
283608,1
283610,1
283612,1
283613,1
283614,1
283615,1
283617,1
283619,1
283622,1
283625,1
283629,1
283631,1
283635,1
283636,1
283639,1
283640,1
283643,1
283646,1
283647,1
283649,1
283650,1
283651,1
283652,1
283653,1
283656,1
283657,1
283659,1
283660,1
283663,1
283665,1
283666,1
283667,1
283670,1
283671,1
283673,1
283675,1
283676,1
283681,1
283682,1
283683,1
283684,1
283685,1
283687,1
283688,1
283692,1
283693,1
283697,1
283700,1
283704,1
283707,1
283715,1
283719,1
283721,1
283722,1
283727,1
283728,1
283729,1
283730,1
283732,1
283737,1
283740,1
283742,1
283749,1
283753,1
283755,1
283757,1
283758,1
283760,1
283765,1
283772,1
283775,1
283779,1
283780,1
283782,1
283783,1
283784,1
283785,1
283790,1
283791,1
283793,1
283796,1
283798,1
283802,1
283811,1
283812,1
283816,1
283817,1
283824,1
283827,1
283829,1
283830,1
283838,1
283841,1
283842,1
283843,1
283848,1
283849,1
283854,1
283857,1
283858,1
283860,1
283863,1
283865,1
283868,1
283870,1
283871,1
283872,1
283873,1
283874,1
283875,1
283877,1
283878,1
283879,1
283880,1
283883,1
283886,1
283889,1
283890,1
283893,1
283894,1
283899,1
283900,1
283901,1
283902,1
283910,1
283913,1
283914,1
283916,1
283917,1
283918,1
283920,1
283921,1
283922,1
283923,1
283926,1
283927,1
283930,1
283931,1
283936,1
283937,1
283938,1
283939,1
283941,1
283943,1
283945,1
283946,1
283947,1
283948,1
283949,1
283952,1
283954,1
283958,1
283959,1
283961,1
283962,1
283965,1
283966,1
283968,1
283971,1
283972,1
283973,1
283974,1
283975,1
283977,1
283979,1
283985,1
283987,1
283989,1
283991,1
283993,1
283994,1
283995,1
283998,1
284004,1
284006,1
284008,1
284009,1
284012,1
284017,1
284022,1
284023,1
284024,1
284026,1
284027,1
284028,1
284029,1
284031,1
284036,1
284037,1
284040,1
284041,1
284042,1
284044,1
284045,1
284046,1
284050,1
284051,1
284052,1
284053,1
284055,1
284057,1
284060,1
284063,1
284065,1
284066,1
284068,1
284070,1
284072,1
284075,1
284076,1
284078,1
284081,1
284082,1
284083,1
284084,1
284087,1
284093,1
284094,1
284096,1
284099,1
284100,1
284102,1
284103,1
284106,1
284112,1
284114,1
284115,1
284118,1
284121,1
284122,1
284126,1
284128,1
284133,1
284134,1
284136,1
284138,1
284139,1
284140,1
284141,1
284143,1
284144,1
284146,1
284152,1
284156,1
284161,1
284165,1
284175,1
284181,1
284183,1
284184,1
284185,1
284186,1
284187,1
284190,1
284193,1
284194,1
284196,1
284197,1
284201,1
284203,1
284205,1
284207,1
284208,1
284213,1
284214,1
284217,1
284224,1
284225,1
284227,1
284229,1
284231,1
284234,1
284235,1
284238,1
284241,1
284243,1
284245,1
284248,1
284249,1
284250,1
284252,1
284253,1
284256,1
284257,1
284258,1
284259,1
284261,1
284265,1
284267,1
284269,1
284272,1
284274,1
284275,1
284277,1
284278,1
284279,1
284281,1
284285,1
284286,1
284288,1
284290,1
284291,1
284296,1
284300,1
284301,1
284302,1
284305,1
284306,1
284307,1
284308,1
284309,1
284310,1
284311,1
284312,1
284314,1
284320,1
284321,1
284323,1
284324,1
284325,1
284327,1
284329,1
284334,1
284337,1
284338,1
284340,1
284346,1
284350,1
284353,1
284355,1
284364,1
284365,1
284367,1
284368,1
284369,1
284370,1
284377,1
284380,1
284384,1
284386,1
284388,1
284390,1
284391,1
284394,1
284396,1
284398,1
284399,1
284400,1
284401,1
284402,1
284403,1
284404,1
284406,1
284410,1
284415,1
284419,1
284420,1
284422,1
284425,1
284428,1
284431,1
284432,1
284434,1
284440,1
284443,1
284447,1
284452,1
284454,1
284457,1
284459,1
284463,1
284465,1
284466,1
284467,1
284469,1
284470,1
284472,1
284473,1
284474,1
284477,1
284479,1
284481,1
284485,1
284486,1
284487,1
284488,1
284489,1
284490,1
284491,1
284494,1
284497,1
284498,1
284499,1
284501,1
284503,1
284504,1
284506,1
284507,1
284509,1
284511,1
284514,1
284515,1
284518,1
284522,1
284524,1
284526,1
284527,1
284528,1
284531,1
284532,1
284533,1
284534,1
284537,1
284540,1
284544,1
284551,1
284556,1
284557,1
284561,1
284562,1
284566,1
284567,1
284568,1
284570,1
284573,1
284575,1
284577,1
284578,1
284579,1
284580,1
284581,1
284582,1
284583,1
284584,1
284586,1
284588,1
284589,1
284590,1
284592,1
284594,1
284597,1
284598,1
284599,1
284602,1
284604,1
284605,1
284606,1
284607,1
284608,1
284609,1
284610,1
284612,1
284618,1
284619,1
284620,1
284626,1
284627,1
284632,1
284637,1
284638,1
284639,1
284641,1
284651,1
284652,1
284654,1
284655,1
284656,1
284657,1
284661,1
284665,1
284669,1
284670,1
284671,1
284675,1
284677,1
284682,1
284683,1
284688,1
284691,1
284698,1
284700,1
284702,1
284704,1
284707,1
284711,1
284712,1
284713,1
284714,1
284721,1
284722,1
284723,1
284724,1
284727,1
284728,1
284730,1
284732,1
284733,1
284735,1
284736,1
284738,1
284740,1
284741,1
284742,1
284743,1
284746,1
284748,1
284750,1
284754,1
284760,1
284761,1
284764,1
284770,1
284771,1
284772,1
284774,1
284776,1
284777,1
284780,1
284784,1
284787,1
284788,1
284790,1
284792,1
284793,1
284794,1
284797,1
284804,1
284805,1
284807,1
284808,1
284812,1
284813,1
284814,1
284816,1
284817,1
284819,1
284820,1
284826,1
284827,1
284828,1
284830,1
284831,1
284835,1
284836,1
284837,1
284840,1
284843,1
284844,1
284845,1
284846,1
284847,1
284848,1
284850,1
284852,1
284861,1
284869,1
284871,1
284875,1
284876,1
284879,1
284882,1
284887,1
284888,1
284898,1
284899,1
284902,1
284906,1
284907,1
284908,1
284914,1
284916,1
284917,1
284919,1
284920,1
284925,1
284931,1
284934,1
284936,1
284937,1
284938,1
284942,1
284944,1
284945,1
284947,1
284949,1
284950,1
284952,1
284953,1
284954,1
284955,1
284960,1
284961,1
284962,1
284963,1
284965,1
284967,1
284968,1
284970,1
284971,1
284973,1
284974,1
284975,1
284977,1
284978,1
284982,1
284985,1
284986,1
284987,1
284989,1
284990,1
284992,1
284996,1
284997,1
284998,1
285000,1
285003,1
285004,1
285006,1
285008,1
285009,1
285010,1
285014,1
285015,1
285016,1
285019,1
285022,1
285023,1
285024,1
285030,1
285031,1
285032,1
285036,1
285038,1
285039,1
285040,1
285042,1
285045,1
285046,1
285048,1
285050,1
285054,1
285055,1
285056,1
285058,1
285061,1
285062,1
285063,1
285064,1
285066,1
285067,1
285068,1
285071,1
285072,1
285073,1
285075,1
285077,1
285080,1
285081,1
285082,1
285083,1
285085,1
285088,1
285090,1
285091,1
285093,1
285097,1
285098,1
285099,1
285100,1
285101,1
285103,1
285104,1
285106,1
285108,1
285109,1
285110,1
285111,1
285113,1
285114,1
285115,1
285116,1
285118,1
285120,1
285121,1
285127,1
285128,1
285130,1
285134,1
285136,1
285138,1
285141,1
285142,1
285147,1
285151,1
285152,1
285157,1
285158,1
285161,1
285162,1
285163,1
285164,1
285165,1
285166,1
285167,1
285171,1
285174,1
285176,1
285179,1
285181,1
285183,1
285184,1
285185,1
285190,1
285191,1
285195,1
285196,1
285197,1
285198,1
291733,1
291734,1
291737,1
291739,1
291740,1
291744,1
291753,1
291758,1
291762,1
291763,1
291766,1
291794,1
291812,1
291814,1
291820,1
291830,1
291833,1
291850,1
291858,1
291865,1
291871,1
291883,1
291894,1
291896,1
291900,1
291908,1
291913,1
291920,1
291922,1
291924,1
291926,1
291941,1
291943,1
291947,1
291952,1
291953,1
291969,1
291983,1
292002,1
292007,1
292010,1
292018,1
292031,1
292039,1
292051,1
292055,1
292056,1
292066,1
292067,1
292077,1
292088,1
292091,1
292093,1
292101,1
292104,1
292105,1
292111,1
292123,1
292142,1
292159,1
292177,1
292216,1
292241,1
292261,1
292280,1
292295,1
292327,1
292331,1
292342,1
292363,1
292374,1
292381,1
292384,1
292388,1
292446,1
292501,1
292507,1
292515,1
292539,1
292549,1
292557,1
292568,1
292571,1
292606,1
292612,1
292627,1
292642,1
292695,1
292826,1
292874,1
292955,1
293003,1
293022,1
293056,1
293099,1
293118,1
293131,1
293166,1
